ItemCode,Warehouse,InventoryAccount,InventoryAccountName,Qty,StockValue,ValuationRate,MovementRows
10000382,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,4273.0,636206.97,148.89,1
10000382,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,137.0,20397.93,148.89,436
10000382,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,48.0,7146.72,148.89,19
10000382,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,13.0,1935.57,148.89,1
10000383,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,2.0,723.72,361.86,1
10000384,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,36.0,14099.4,391.65,1
10000384,KER-SR,1201002,INVENTORY FINISHED PRODUCTS,27.0,10574.55,391.65,4
10000384,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,23.0,9007.95,391.65,1
10000384,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,2.0,783.3,391.65,507
10000384,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,-9.0,391.65,-43.516667,15
10000384,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,54.0,21149.1,391.65,42
10000384,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,132.0,51697.8,391.65,105
10000384,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,26.0,10182.9,391.65,1
10000385,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,42.0,2142.0,51.0,253
10000386,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,404.0,46460.0,115.0,170
10000387,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,18.0,3092.58,171.81,1
10000388,KER-SR,1201002,INVENTORY FINISHED PRODUCTS,12.0,4552.68,379.39,2
10000388,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,61.0,23142.79,379.39,4
